article,sentence,keyword,cause,effect
2307,59,使得,流动性紧张,小微企业的融资环境总体上发生了较大变化
2308,21,由于,全球金融治理体系的缺陷,国际金融市场波动的冲击
2308,23,引发,全球流动性泛滥,金融风险的跨境传染
2308,23,引发,大量剩余资金在国际市场竞相逐利、大进大出,金融风险的跨境传染
2308,33,推动,进一步改善全球金融治理,全球经济迈向新的可持续发展
2308,33,推动,进一步改善全球金融治理,降低金融脆弱性
2308,33,推动,助力新兴经济体稳定增长,全球经济迈向新的可持续发展
2308,33,推动,助力新兴经济体稳定增长,降低金融脆弱性
2308,36,促进,主要国家要担当责任，加强与其他国家的政策沟通和协调，最大限度减少可能的负面溢出效应,世界经济增长的合力
2308,40,作用,完善国际货币基金组织救助机制，充分发挥多边化机制,共同筑牢金融安全网
2308,40,作用,完善国际货币基金组织救助机制，充分发挥多边化机制,防范系统性金融风险
2308,49,推动,全国成立1.68万个债权人委员会,企业的财务重组和破产重整
2308,57,使,通过正规金融渠道提供更多的融资,正规金融成为小微企业融资的主力军
2308,60,作用,以单户授信500万元人民币以下贷款作为政策聚焦点和发力点,单户授信500万元以下小微企业贷款的税收采取更优惠的税收政策
2308,60,作用,提高普惠金融定向降准措施精准程度,单户授信500万元以下小微企业贷款的税收采取更优惠的税收政策
2308,60,作用,加大再贷款和再贴现支持力度,单户授信500万元以下小微企业贷款的税收采取更优惠的税收政策
2308,60,作用,强化商业银行内部激励考核机制,单户授信500万元以下小微企业贷款的税收采取更优惠的税收政策
2308,60,作用,好财税优惠的外部激励,单户授信500万元以下小微企业贷款的税收采取更优惠的税收政策
2308,76,诱发,房地产市场的变化,部分地方政府和房地产企业对这种金融化的收益依赖
2308,76,诱发,庭、企业和金融机构的资产负债表和资产质量,部分地方政府和房地产企业对这种金融化的收益依赖
2308,77,引发,房地产被赋予过多金融属性,金融风险
2308,77,引发,房地产被赋予过多金融属性,社会问题
2308,86,使得,从劳动力成本来看,用工成本增加
2308,86,使得,社保缴费,用工成本增加
2308,91,推动,以结构性去杠杆,国有企业和地方政府降低杠杆率
2308,93,导致,政府权责划分不清,地方政府隐性债务规模扩张
2308,98,由于,制度没有规定地方政府如何破产,哪些地方政府资产可以弥补坏账损失
2308,98,由于,金融机构不知道如何执行地方政府破产,哪些地方政府资产可以弥补坏账损失
2308,98,由于,坏账如何处理,哪些地方政府资产可以弥补坏账损失
2308,102,由于,财政政策的空间问题,对于货币政策依赖过度
2308,102,由于,货币政策被用得比较多,对于货币政策依赖过度
2308,113,推动,全球发达国家的货币政策正常化,结构性改革
2309,4,因为,保险公司为控制风险一般只承担第三方责任召回损失,方责任召回提供服务
2309,11,使得,产品出口量的增加,产品责任风险日趋加重
2309,14,造成,产品存在缺陷,巨大财务损失
2309,16,使,产品缺陷或者是作业事故造成的保险损失超过132亿元人民币（20亿美元）,为责任险损失的最大诱因
2309,20,导致,美国花生公司（PCA）位于佐治亚州布莱克利的工厂将被沙门氏菌污染的花生酱和花生糊分销给众多食品加工企,9人死亡
2309,20,导致,美国花生公司（PCA）位于佐治亚州布莱克利的工厂将被沙门氏菌污染的花生酱和花生糊分销给众多食品加工企,公司的花生酱被大量召回
2309,20,导致,美国花生公司（PCA）位于佐治亚州布莱克利的工厂将被沙门氏菌污染的花生酱和花生糊分销给众多食品加工企,美国史上最严重的食品召回
2309,21,使得,消费者对于产品质量和安全的高期望,世界范围内的产品监管检查变得更加严格
2309,21,使得,消费者对于产品质量和安全的高期望,增加了产品被召回的风险
2309,22,引起,消费者人身伤害或财产损失,投保该险企业可获得相应的经济补偿
2309,28,带来,汽车制造工厂的合并的,增加了产品的召回风险
2309,30,因为,保险公司为控制风险一般只承担第三方责任召回损失,方责任召回提供服务
2309,34,于是,方向杆设计有缺陷,宣布召回
2309,34,于是,方向杆设计有缺陷,总召回费用高达150万英镑
2309,35,由于,购买了召回险,实际发生的召回费用仅为可能发生费用的十分之一
2309,35,由于,英国零部件商的损失并不太大,实际发生的召回费用仅为可能发生费用的十分之一
2309,40,因为,我国涉及汽车、食品和儿童玩具等领域的召回管理体系建设还不成熟,管理条令存在操作性有限、处罚力度不够等问题
2309,45,因,技术力量不够,对开发产品召回险望而却步
2309,45,因,承担巨额赔付责任,对开发产品召回险望而却步
2309,46,造成,企业缺乏完善的产品召回计划,保险公司难以进行风险评估
2309,46,造成,企业缺乏完善的产品召回计划,并制定有针对性的保险方案
2309,49,作用,低企业产品的召回风险,保险公司自身开辟一片新“蓝海
2310,16,导致,三个百分点以上的速度落差带来的巨大下行压力,各种经济风险的不断积累
2310,16,导致,将高增长时期积累的诸多深层次、结构性问题充分暴露出来,各种经济风险的不断积累
2310,16,导致,巨量的、复杂的震荡,各种经济风险的不断积累
2310,31,决定,生产函数的基本构成因子是劳动、资本、技术和自然资源等要素,经济的潜在增长率
2310,31,决定,它们的积累变化是长期过程,经济的潜在增长率
2310,33,促进,加快形成有利于激发企业家精神和工匠精神、有利于创新的制度文化,生态文明建设和绿色发展的体制机制，更好利用国际国内两个市场两种资源
2310,35,推动,加快建设制造强国,互联网、大数据、人工智能和实体经济深度融合
2310,35,推动,加快建设制造强国,中高端消费、创新引领、绿色低碳、共享经济、现代供应链、人力资本服务等领域培育新增长点、形成新动能
2310,35,推动,加快发展先进制造业,互联网、大数据、人工智能和实体经济深度融合
2310,35,推动,加快发展先进制造业,中高端消费、创新引领、绿色低碳、共享经济、现代供应链、人力资本服务等领域培育新增长点、形成新动能
2310,40,使,化解产能过剩,中国经济运行呈现出健康的面貌
2310,40,使,房地产库存增加、杠杆率上升、债务负担加剧等风险隐患,中国经济运行呈现出健康的面貌
2310,40,使,挤掉经济中的水分,中国经济运行呈现出健康的面貌
2310,43,从而,各类生产要素和资源可望逐步从低效率的企业或行业中释放出来，转而配置到创新能力强、生产率高的企业或行业,扩大有效供给
2310,43,从而,各类生产要素和资源可望逐步从低效率的企业或行业中释放出来，转而配置到创新能力强、生产率高的企业或行业,减少过剩产能
2310,43,从而,各类生产要素和资源可望逐步从低效率的企业或行业中释放出来，转而配置到创新能力强、生产率高的企业或行业,真正实现新的供求动态均衡
2310,44,使得,宏观经济还可保持中高水平的增长速度,实体经济增速快于债务增速
2310,53,作用,守住防范系统性金融风险,加强和改善政府宏观调控
2310,53,作用,守住防范系统性金融风险,金融业发展同经济社会发展相协调
2310,53,作用,守住防范系统性金融风险,降低实体经济成本
2310,53,作用,守住防范系统性金融风险,提高金融资源配置效率
2310,53,作用,守住防范系统性金融风险,更好满足人民群众和实体经济多样化的金融需求
2310,53,作用,发挥市场在金融资源配置中的决定性,加强和改善政府宏观调控
2310,53,作用,发挥市场在金融资源配置中的决定性,金融业发展同经济社会发展相协调
2310,53,作用,发挥市场在金融资源配置中的决定性,降低实体经济成本
2310,53,作用,发挥市场在金融资源配置中的决定性,提高金融资源配置效率
2310,53,作用,发挥市场在金融资源配置中的决定性,更好满足人民群众和实体经济多样化的金融需求
2310,56,促进,提供的服务有利于降低交易成本、优化资源配置,实体经济增长
2310,57,从而,新的金融业务流程和新的金融产品,实现金融功能的优化
2310,57,从而,新的金融业务流程和新的金融产品,以科技创新为支撑的现代金融体系
2310,58,促进,提高直接融资比重,多层次资本市场健康发展
2310,61,促进,为实体经济提供“试错”和“选择”机制,生产要素重组
2310,63,作用,在完善货币政策框架,防范和化解系统性金融风险
2310,63,作用,着力健全宏观审慎政策框架,防范和化解系统性金融风险
2311,2,推动,一电子票据统一交换平台的搭建,经济社会发展
2311,2,推动,提高了票据业务的安全性和便利性,经济社会发展
2311,2,推动,为实体经济拓展融资渠道,经济社会发展
2311,2,推动,加快金融产品创新,经济社会发展
2311,3,作用,票据交易所的积极,改变了区域割裂和信息不对称问题
2311,4,使,电子票据集中交换平台有效净化了市场环境,银行票据的转让和流通更加顺畅
2311,4,使,电子票据集中交换平台有效净化了市场环境,压缩了票据中介机构的业务范围，有力遏制了票据造假、套现获利等非法行为，强化了票据市场的统一管理
2311,4,使,增加了市场透明度,银行票据的转让和流通更加顺畅
2311,4,使,增加了市场透明度,压缩了票据中介机构的业务范围，有力遏制了票据造假、套现获利等非法行为，强化了票据市场的统一管理
2311,11,致使,传统纸质票据容易遗失,众多票据中介以虚拟的同业身份介入银行间转贴现交易
2311,11,致使,传统纸质票据容易遗失,倒打款交易、代保管交易、清单交易、一票二卖、销规模等违规交易盛行
2311,11,致使,传统纸质票据容易遗失,许多票据风险案件
2311,14,从而,电子票据集中交换,拓宽再贴现政策工具的操作空间
2311,14,从而,"央行作为核心参与者能便捷地在全市场筛选符合政策的票据,而且其透明化的操作方式将更有效地引导社会资金流向,优化资源配置",拓宽再贴现政策工具的操作空间
